BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,county
200810,9,1210,200810,9,1210,22979,134461,GEORGIA,13,2008,October,Hail,"HINESVILLE"
200810,9,1220,200810,9,1220,22979,134462,GEORGIA,13,2008,October,Hail,"(LHW)FT STEWART HINE"
200810,9,1225,200810,9,1225,22979,134463,GEORGIA,13,2008,October,Hail,"GUYTON"
200810,9,1230,200810,9,1230,22979,134464,GEORGIA,13,2008,October,Hail,"SPRINGFIELD"
200810,9,1943,200810,9,1948,22979,134465,GEORGIA,13,2008,October,Hail,"DARIEN"
200810,6,1920,200810,6,1920,23005,134556,TEXAS,48,2008,October,Hail,"DUBLIN"
200810,6,1931,200810,6,1931,23005,134560,TEXAS,48,2008,October,Hail,"BALD PRAIRIE"
200810,6,1945,200810,6,1945,23005,134561,TEXAS,48,2008,October,Hail,"MONTALBA"
200810,6,1928,200810,6,1928,23005,134566,TEXAS,48,2008,October,Hail,"TENNESSEE COLONY"
200810,6,1925,200810,6,1925,23005,134638,TEXAS,48,2008,October,Hail,"TENNESSEE COLONY"
200810,1,1345,200810,1,1345,23050,134720,NORTH CAROLINA,37,2008,October,Hail,"GODWIN"
200810,1,1410,200810,1,1410,23050,134721,NORTH CAROLINA,37,2008,October,Hail,"NEWTON GROVE"
200810,1,1416,200810,1,1416,23050,134722,NORTH CAROLINA,37,2008,October,Hail,"NEWTON GROVE"
200810,1,1420,200810,1,1420,23050,134723,NORTH CAROLINA,37,2008,October,Hail,"DOBBERSVILLE"
200810,1,1425,200810,1,1425,23050,134724,NORTH CAROLINA,37,2008,October,Hail,"TIMOTHY"
200810,1,1430,200810,1,1430,23050,134725,NORTH CAROLINA,37,2008,October,Hail,"GRANTHAM"
200810,1,1430,200810,1,1430,23050,134726,NORTH CAROLINA,37,2008,October,Hail,"GRANTHAM"
200810,1,1438,200810,1,1438,23050,134727,NORTH CAROLINA,37,2008,October,Hail,"DUDLEY"
200810,1,1450,200810,1,1450,23050,134728,NORTH CAROLINA,37,2008,October,Hail,"EL ROY"
200810,26,1337,200810,26,1337,23086,134810,MICHIGAN,26,2008,October,Hail,"MT CLEMENS"
200810,26,1337,200810,26,1337,23086,134811,MICHIGAN,26,2008,October,Hail,"MT CLEMENS"
200810,26,1337,200810,26,1337,23086,134812,MICHIGAN,26,2008,October,Hail,"MT CLEMENS"
200810,26,1249,200810,26,1249,23086,134813,MICHIGAN,26,2008,October,Hail,"NOVI"
200810,26,1256,200810,26,1256,23086,134814,MICHIGAN,26,2008,October,Hail,"NOVI"
200810,26,1302,200810,26,1302,23086,134815,MICHIGAN,26,2008,October,Hail,"FARMINGTON"
200810,26,1247,200810,26,1247,23086,134816,MICHIGAN,26,2008,October,Hail,"NOVI"
200810,26,1315,200810,26,1315,23086,134817,MICHIGAN,26,2008,October,Hail,"BERKLEY"
200810,26,1317,200810,26,1317,23086,134818,MICHIGAN,26,2008,October,Hail,"BERKLEY"
200810,26,1320,200810,26,1320,23086,134819,MICHIGAN,26,2008,October,Hail,"TROT BIG BEAVER ARPT"
200810,26,1322,200810,26,1322,23086,134820,MICHIGAN,26,2008,October,Hail,"HUNTINGTON WOODS"
200810,21,1708,200810,21,1708,23102,134880,COLORADO,8,2008,October,Hail,"KARVAL"
200810,21,1715,200810,21,1715,23102,134881,COLORADO,8,2008,October,Hail,"KARVAL"
200810,22,10,200810,22,10,23137,135003,OKLAHOMA,40,2008,October,Hail,"LAVERNE"
200810,6,1544,200810,6,1553,23139,135016,OKLAHOMA,40,2008,October,Hail,"LAWTON"
200810,6,1553,200810,6,1553,23139,135017,OKLAHOMA,40,2008,October,Hail,"LAWTON"
200810,6,1558,200810,6,1558,23139,135018,OKLAHOMA,40,2008,October,Hail,"LAWTON"
200810,6,1627,200810,6,1627,23139,135019,OKLAHOMA,40,2008,October,Hail,"LAWTON"
200810,6,1632,200810,6,1632,23139,135020,OKLAHOMA,40,2008,October,Hail,"STERLING"
200810,6,1637,200810,6,1637,23139,135021,OKLAHOMA,40,2008,October,Hail,"PUMPKIN CENTER"
200810,6,1642,200810,6,1642,23139,135022,OKLAHOMA,40,2008,October,Hail,"PUMPKIN CENTER"
200810,6,1705,200810,6,1705,23139,135023,OKLAHOMA,40,2008,October,Hail,"STERLING"
200810,6,1603,200810,6,1603,23139,135024,OKLAHOMA,40,2008,October,Hail,"LAWTON"
200810,7,108,200810,7,114,23205,135407,MISSISSIPPI,28,2008,October,Hail,"BROOKSVILLE"
200810,7,114,200810,7,209,23205,135408,MISSISSIPPI,28,2008,October,Hail,"TRINITY"
200810,9,1459,200810,9,1459,23222,135422,FLORIDA,12,2008,October,Hail,"LAKE YALE"
200810,9,1512,200810,9,1512,23222,135423,FLORIDA,12,2008,October,Hail,"EUSTIS"
200810,9,1605,200810,9,1605,23222,135425,FLORIDA,12,2008,October,Hail,"CHAIN O LAKES"
200810,9,1623,200810,9,1623,23222,135426,FLORIDA,12,2008,October,Hail,"ORMOND BEACH"
200810,26,1733,200810,26,1733,23273,135920,MICHIGAN,26,2008,October,Hail,"CLOVERVILLE"
200810,7,1644,200810,7,1644,23328,136200,MISSOURI,29,2008,October,Hail,"LILBOURN"
200810,1,1457,200810,1,1458,23454,137117,NORTH CAROLINA,37,2008,October,Hail,"PEMBROKE"
200810,1,1420,200810,1,1421,23455,137118,SOUTH CAROLINA,45,2008,October,Hail,"CLIO"
200810,31,528,200810,31,528,23481,137193,MISSOURI,29,2008,October,Hail,"LA DUE"
200810,9,935,200810,9,1005,23498,137213,GEORGIA,13,2008,October,Hail,"ROCHELLE"
200810,9,1006,200810,9,1020,23498,137225,GEORGIA,13,2008,October,Hail,"FINLEYSON"
200810,5,1537,200810,5,1543,23583,137517,TEXAS,48,2008,October,Hail,"ROYALTY"
200810,5,1545,200810,5,1549,23583,137518,TEXAS,48,2008,October,Hail,"ROYALTY"
200810,5,1832,200810,5,1840,23583,137520,TEXAS,48,2008,October,Hail,"SPRABERRY"
200810,5,1941,200810,5,1943,23583,137521,TEXAS,48,2008,October,Hail,"SHEFFIELD"
200810,5,1545,200810,5,1611,23583,137522,TEXAS,48,2008,October,Hail,"CRANE J BAR ARPT"
200810,11,2059,200810,11,2103,23608,137758,NEW MEXICO,35,2008,October,Hail,"ILLINOIS CAMP"
200810,9,840,200810,9,840,23614,137836,GEORGIA,13,2008,October,Hail,"TIFTON"
200810,9,844,200810,9,844,23614,137837,GEORGIA,13,2008,October,Hail,"TIFTON"
200810,9,853,200810,9,853,23614,137838,GEORGIA,13,2008,October,Hail,"TIFTON"
200810,31,630,200810,31,630,23641,137949,ARKANSAS,5,2008,October,Hail,"BENTONVILLE"
200810,31,650,200810,31,650,23641,137950,ARKANSAS,5,2008,October,Hail,"ROGERS"
200810,31,705,200810,31,705,23641,137953,ARKANSAS,5,2008,October,Hail,"SPRINGDALE"
200810,31,750,200810,31,750,23641,137958,ARKANSAS,5,2008,October,Hail,"HINDSVILLE"
200810,31,1036,200810,31,1036,23641,137960,ARKANSAS,5,2008,October,Hail,"HINDSVILLE"
200810,31,1057,200810,31,1057,23641,137961,ARKANSAS,5,2008,October,Hail,"HUNTSVILLE"
200810,6,1618,200810,6,1618,22189,137987,ARKANSAS,5,2008,October,Hail,"MIDWAY"
200810,4,212,200810,4,212,23680,138153,KANSAS,20,2008,October,Hail,"WINFIELD"
200810,4,219,200810,4,219,23680,138154,KANSAS,20,2008,October,Hail,"WINFIELD"
200810,4,415,200810,4,415,23680,138155,KANSAS,20,2008,October,Hail,"CHERRYVALE"
200810,4,600,200810,4,600,23687,138205,OKLAHOMA,40,2008,October,Hail,"WRIGHT CITY"
200810,6,1629,200810,6,1629,23688,138206,ARKANSAS,5,2008,October,Hail,"ENON"
200810,1,1330,200810,1,1330,23770,138728,NORTH CAROLINA,37,2008,October,Hail,"MAPLE"
200810,1,1406,200810,1,1406,23770,138729,NORTH CAROLINA,37,2008,October,Hail,"ALDER BRANCH"
200810,21,1928,200810,21,1928,23779,138774,KANSAS,20,2008,October,Hail,"(GCK)GARDEN CITY ARPT"
200810,21,1950,200810,21,1950,23779,138775,KANSAS,20,2008,October,Hail,"TENNIS"
200810,21,2000,200810,21,2000,23779,138777,KANSAS,20,2008,October,Hail,"GARDEN CITY"
200810,21,2000,200810,21,2000,23779,138779,KANSAS,20,2008,October,Hail,"TENNIS"
200810,21,1908,200810,21,1908,23779,138786,KANSAS,20,2008,October,Hail,"COOLIDGE"
200810,21,2020,200810,21,2020,23779,138787,KANSAS,20,2008,October,Hail,"GRIGSTON"
200810,21,2040,200810,21,2040,23779,138788,KANSAS,20,2008,October,Hail,"JETMORE MUNI ARPT"
200810,21,2047,200810,21,2047,23779,138789,KANSAS,20,2008,October,Hail,"JETMORE MUNI ARPT"
200810,21,2112,200810,21,2112,23779,138790,KANSAS,20,2008,October,Hail,"AMY"
200810,21,2125,200810,21,2125,23779,138793,KANSAS,20,2008,October,Hail,"DIGHTON ARPT"
200810,21,2140,200810,21,2140,23779,138794,KANSAS,20,2008,October,Hail,"BIG BOW"
200810,21,2150,200810,21,2150,23779,138795,KANSAS,20,2008,October,Hail,"HANSTON"
200810,21,2224,200810,21,2224,23779,138796,KANSAS,20,2008,October,Hail,"SUBLETTE"
200810,21,2325,200810,21,2325,23779,138797,KANSAS,20,2008,October,Hail,"SHAFFER"
200810,1,1321,200810,1,1321,23787,138874,NORTH CAROLINA,37,2008,October,Hail,"RIVERMONT"
200810,1,1358,200810,1,1358,23787,138875,NORTH CAROLINA,37,2008,October,Hail,"BLOUNTS CREEK STATIO"
200810,1,1402,200810,1,1402,23787,138876,NORTH CAROLINA,37,2008,October,Hail,"PLYMOUTH MUNI ARPT"
200810,1,1418,200810,1,1418,23787,138877,NORTH CAROLINA,37,2008,October,Hail,"DEEP RUN"
200810,1,1421,200810,1,1421,23787,138878,NORTH CAROLINA,37,2008,October,Hail,"CRESWELL"
200810,1,1432,200810,1,1432,23787,138879,NORTH CAROLINA,37,2008,October,Hail,"BELHAVEN"
200810,1,1437,200810,1,1437,23787,138880,NORTH CAROLINA,37,2008,October,Hail,"BELHAVEN"
200810,1,1455,200810,1,1455,23787,138881,NORTH CAROLINA,37,2008,October,Hail,"PAMLICO BEACH"
200810,1,1459,200810,1,1459,23787,138882,NORTH CAROLINA,37,2008,October,Hail,"LA GRANGE"
200810,1,1511,200810,1,1511,23787,138883,NORTH CAROLINA,37,2008,October,Hail,"BELL FORK"
200810,1,1524,200810,1,1524,23787,138884,NORTH CAROLINA,37,2008,October,Hail,"VANCEBORO"
200810,1,1530,200810,1,1530,23787,138885,NORTH CAROLINA,37,2008,October,Hail,"JASPER"
200810,1,1535,200810,1,1535,23787,138886,NORTH CAROLINA,37,2008,October,Hail,"JASPER"
200810,1,1535,200810,1,1535,23787,138887,NORTH CAROLINA,37,2008,October,Hail,"VANCEBORO"
200810,1,1550,200810,1,1550,23787,138888,NORTH CAROLINA,37,2008,October,Hail,"MAYSVILLE"
200810,1,1555,200810,1,1555,23787,138889,NORTH CAROLINA,37,2008,October,Hail,"CATON"
200810,1,1555,200810,1,1555,23787,138890,NORTH CAROLINA,37,2008,October,Hail,"NAGS HEAD"
200810,1,1604,200810,1,1604,23787,138891,NORTH CAROLINA,37,2008,October,Hail,"NAGS HEAD"
200810,1,1640,200810,1,1640,23787,138892,NORTH CAROLINA,37,2008,October,Hail,"OLD FORD"
200810,31,750,200810,31,750,23835,139099,MISSOURI,29,2008,October,Hail,"HUMANSVILLE"
200810,31,940,200810,31,940,23835,139100,MISSOURI,29,2008,October,Hail,"REPUBLIC WESTPORT AR"
200810,31,1011,200810,31,1011,23835,139101,MISSOURI,29,2008,October,Hail,"NOTCH"
200810,31,1015,200810,31,1015,23835,139102,MISSOURI,29,2008,October,Hail,"GALENA"
200810,31,1028,200810,31,1028,23835,139103,MISSOURI,29,2008,October,Hail,"REEDS SPG"
200810,5,1620,200810,5,1622,23583,139379,TEXAS,48,2008,October,Hail,"CRANE J BAR ARPT"

